datetime,title,source,link,top_sentiment,sentiment_score
"December 8, 2024 ","Reliable Investment and Merchant Capital to Float 100,000,000 Units of ‘Reliable Samriddhi Yojana’",Stock Market,https://www.investopaper.com/news/reliable-samriddhi-yojana-ipo/,neutral,0.374161034822464
"December 8, 2024 ",Siddhartha Bank Announces 4 Percent Dividend,Stock Market,https://www.investopaper.com/news/siddhartha-bank-dividend/,negative,0.3875110447406769
"December 9, 2024 ",National Microfinance Laghubitta Conducting 10th AGM Today | To Endorse 15 Percent Dividend,Stock Market,https://www.investopaper.com/news/national-microfinance-agm/,negative,0.37305742502212524
"December 9, 2024 ",Liberty Energy Company to Close 2:1 Right Share on Poush 7,Stock Market,https://www.investopaper.com/news/liberty-energy-company-right-share/,negative,0.40876203775405884
"December 9, 2024 ",CEDB Holdings (CHDC) to Issue 1:0.545 Right Share | Submits Application to SEBON,Stock Market,https://www.investopaper.com/news/cedb-hydropower-right-share/,positive,0.3975895643234253
"December 9, 2024 ",Manjushree Finance Proposes 6.35 Percent Dividend,Stock Market,https://www.investopaper.com/news/manjushree-finance-announces-dividend/,negative,0.3738532066345215
"December 9, 2024 ",Himalayan Distillery Announces 20 Percent Dividend,Stock Market,https://www.investopaper.com/news/himalayan-distillery-dividend/,negative,0.38078150153160095
"December 10, 2024 ",ICFC Finance Announces 5.2632 Percent Cash Dividend,Stock Market,https://www.investopaper.com/news/icfc-finance-proposes-dividend/,negative,0.38066810369491577
"December 11, 2024 ",Hydroelectricity Investment & Development Company (HIDCL) Declares 5.25 Percent Dividend,Stock Market,https://www.investopaper.com/news/hidcl-dividend/,negative,0.3844260275363922
"December 11, 2024 ",Kalika Laghubitta to Provide 10 Percent Dividend,Stock Market,https://www.investopaper.com/news/kalika-laghubitta-dividend/,negative,0.3760533630847931
"December 12, 2024 ",Global IME Bank Organizing 18th AGM Today | Shareholders’ to Receive 5.50 Percent Dividend,Stock Market,https://www.investopaper.com/news/global-ime-bank-agm/,negative,0.37930771708488464
"December 12, 2024 ",Nabil Bank Conducting 40th AGM Today | To Endorse 10 Percent Dividend,Stock Market,https://www.investopaper.com/news/nabil-bank-agm/,neutral,0.37418532371520996
"December 12, 2024 ",Forward Microfinance Laghubitta to Convene 12th AGM on Mangsir 28,Stock Market,https://www.investopaper.com/news/forward-microfinance-announces-agm/,negative,0.3561881184577942
"December 12, 2024 ",Aarambha Chautari Lagubitta to Skip Dividend from FY 2080/81,Stock Market,https://www.investopaper.com/news/aarambha-chautari-lagubitta-dividend/,negative,0.4217153489589691
"December 12, 2024 ",Radhi Vidyut Company Proposes 5 Percent Dividend,Stock Market,https://www.investopaper.com/news/radhi-vidyut-company-dividend/,negative,0.3841063976287842
"December 12, 2024 ",Radhi Vidyut Company to Sell 69.89 Percent Right Share,Stock Market,https://www.investopaper.com/news/radhi-vidyut-company-to-sell-69-89-percent-right-share/,negative,0.3755114674568176
"December 13, 2024 ",Vision Lumbini Urja Company to Skip Dividend from FY 2080/81,Stock Market,https://www.investopaper.com/news/vision-lumbini-urja-company-dividend/,positive,0.397289901971817
"December 13, 2024 ",Elon Musk Becomes the First Individual to Surpass $400 billion Net Worth,NEWS,https://www.investopaper.com/news/elon-musk-becomes-the-first-individual-to-surpass-400-billion-net-worth/,negative,0.38263678550720215
"December 13, 2024 ",Jyoti Bikas Bank to Skip Dividend from FY 2080/81,Stock Market,https://www.investopaper.com/news/jyoti-bikas-bank-dividend/,positive,0.41927313804626465
"December 13, 2024 ",Deprosc Laghubitta Announces 10 Percent Dividend from FY 2080/81,Stock Market,https://www.investopaper.com/news/deprosc-laghubitta-dividend/,neutral,0.4097958505153656
"December 16, 2024 ",Nepal Hydro Developers Declares 8.42 Percent Dividend,Stock Market,https://www.investopaper.com/news/nepal-hydro-developers-dividend/,negative,0.3964916169643402
"December 16, 2024 ",Dhaulagiri Laghubitta to Skip Dividend from FY 2080/81,Stock Market,https://www.investopaper.com/news/dhaulagiri-laghubitta-dividend/,positive,0.38847580552101135
"December 16, 2024 ",Multipurpose Finance to Skip Dividend from FY 2080/81,Stock Market,https://www.investopaper.com/news/multipurpose-finance-dividend/,negative,0.3966618478298187
"December 16, 2024 ",Mahalaxmi Bikas Bank Announces 7 Percent Dividend,Stock Market,https://www.investopaper.com/news/mahalaxmi-bikas-bank-dividend/,negative,0.39062002301216125
"December 16, 2024 ",Shivam Cements Proposes 9 Percent Dividend,Stock Market,https://www.investopaper.com/news/shivam-cements-dividend/,negative,0.38810184597969055
"December 17, 2024 ",Asian Hydropower Conducting 6th AGM Today | No Dividend to Shareholders,Stock Market,https://www.investopaper.com/news/asian-hydropower-agm/,positive,0.37539419531822205
"December 17, 2024 ",Samling Power Company Organizing 6th AGM Today,Stock Market,https://www.investopaper.com/news/samling-power-company-agm/,negative,0.36753419041633606
"December 17, 2024 ",Muktinath Bikas Bank to Skip Dividend from FY 2080/81,Stock Market,https://www.investopaper.com/news/muktinath-bikas-bank-dividend/,positive,0.4084094166755676
"December 17, 2024 ",Sanjen Hydropower Project Begins Commercial Electricity Production,NEWS,https://www.investopaper.com/news/sanjen-hydropower-project-begins-commercial-electricity-production/,negative,0.3574378192424774
"December 17, 2024 ",Global IME Laghubitta to Skip Dividend from FY 2080/81,Stock Market,https://www.investopaper.com/news/global-ime-laghubitta-dividend/,negative,0.3840194344520569
"December 17, 2024 ",Mountain Energy Nepal to Sell 2:1 Right Shares,Stock Market,https://www.investopaper.com/news/mountain-energy-nepal-to-sell-21-right-shares/,negative,0.37502241134643555
"December 17, 2024 ",Meromicrofinance Laghubitta to Provide 7.89 Percent Dividend from FY 2080/81,Stock Market,https://www.investopaper.com/news/meromicrofinance-laghubitta-dividend/,negative,0.3852267265319824
"December 17, 2024 ",Chilime Hydropower Proposes 12 Percent Dividend from FY 2080/81,Stock Market,https://www.investopaper.com/news/chilime-hydropower-dividend/,neutral,0.3622329831123352
"December 17, 2024 ",Himalayan Bank to Skip Dividend from FY 2080/81,Stock Market,https://www.investopaper.com/news/himalayan-bank-dividend/,positive,0.407543420791626
"December 18, 2024 ",Chandragiri Hills Organizing 15th AGM Today,Stock Market,https://www.investopaper.com/news/chandragiri-hills-agm/,negative,0.37271615862846375
"December 18, 2024 ",Nepal Finance to Skip Dividend from FY 2080/81,Stock Market,https://www.investopaper.com/news/nepal-finance-dividend/,positive,0.41087621450424194
"December 18, 2024 ",Green Development Bank Proposes 6.05 Percent Dividend,Stock Market,https://www.investopaper.com/news/green-development-bank-dividend/,negative,0.3718443512916565
"December 18, 2024 ",Shangrila Development Bank Declares 3.84 Percent Dividend,Stock Market,https://www.investopaper.com/news/shangrila-development-bank-dividend/,negative,0.3875604569911957
"December 18, 2024 ",NESDO Sambridha Laghubitta to Provide 15 Percent Dividend from FY 2080/81,Stock Market,https://www.investopaper.com/news/nesdo-sambridha-laghubitta-dividend/,negative,0.38893210887908936
"December 18, 2024 ",Panchthar Power Company to Issue 1:1 Right Shares,Stock Market,https://www.investopaper.com/news/panchthar-power-company-to-issue-11-right-shares/,negative,0.37419459223747253
"December 21, 2024 ",Butwal Power Company Announces 5 Percent Dividend,Stock Market,https://www.investopaper.com/news/butwal-power-company-declares-dividend/,negative,0.3816494345664978
"December 22, 2024 ",Sarbottam Cement Proposes 10 Percent Dividend,Stock Market,https://www.investopaper.com/news/sarbottam-cement-dividend/,negative,0.3843138813972473
"December 22, 2024 ",Excel Development Bank to Skip Dividend from FY 2080/81,Stock Market,https://www.investopaper.com/news/excel-development-bank-dividend/,positive,0.43170440196990967
"December 22, 2024 ",Agricultural Development Bank (ADBL) to Provide 10.53 Percent Dividend,Stock Market,https://www.investopaper.com/news/agricultural-development-bank-announces-dividend/,negative,0.3759917616844177
"December 22, 2024 ",Goodwill Finance to Skip Dividend from FY 2080/81,Stock Market,https://www.investopaper.com/news/goodwill-finance-dividend/,negative,0.3914490342140198
"December 22, 2024 ",Lumbini Bikas Bank Proposes 7 Percent Dividend from FY 2080/81,Stock Market,https://www.investopaper.com/news/lumbini-bikas-bank-declares-dividend/,neutral,0.4139689803123474
"December 22, 2024 ",Garima Bikas Bank Announces 5 Percent Dividend,Stock Market,https://www.investopaper.com/news/garima-bikas-bank-dividend/,negative,0.38567861914634705
"December 22, 2024 ",Nepal Exports Rs.13 Billion Worth of Electricity to India in 5 Months,NEWS,https://www.investopaper.com/news/nepal-electricity-export-to-india/,negative,0.3602354824542999
"December 22, 2024 ",Green Ventures Declares 10.53 Percent Dividend from FY 2080/81,Stock Market,https://www.investopaper.com/news/green-ventures-dividend/,negative,0.3716568350791931
"December 22, 2024 ",Suryodaya Womi Laghubitta Amends Dividend | To Provide 6.96 Percent Dividend,Stock Market,https://www.investopaper.com/news/suryodaya-laghubitta-dividend/,negative,0.3838910758495331
"December 22, 2024 ",Nepal Telecom Proposes 30 Percent Dividend from FY 2080/81,Stock Market,https://www.investopaper.com/news/nepal-telecom-dividend/,neutral,0.38348644971847534
"December 22, 2024 ",Prabhu Bank Not to Provide Dividend from FY 2080/81,Stock Market,https://www.investopaper.com/news/prabhu-bank-dividend/,positive,0.44527527689933777
"December 22, 2024 ",Ghorahi Cement Industry to Float 75 Percent Right Share,Stock Market,https://www.investopaper.com/news/ghorahi-cement-industry-to-float-75-percent-right-share/,negative,0.37836378812789917
"December 23, 2024 ",Citizen Investment Trust (CIT) Announces 13 Percent Dividend,Stock Market,https://www.investopaper.com/news/citizen-investment-trust-dividend/,negative,0.38938990235328674
"December 23, 2024 ",Progressive Finance to Skip Dividend from FY 2080/81,Stock Market,https://www.investopaper.com/news/progressive-finance-dividend/,positive,0.40296128392219543
"December 23, 2024 ",Myagdi Hydropower to Issue IPO | Appoints Citizen Investment Trust as Underwriter,Stock Market,https://www.investopaper.com/news/myagdi-hydropower-ipo/,negative,0.375483900308609
"December 23, 2024 ",Kalika Power Company Declares 7.3684 Percent Dividend,Stock Market,https://www.investopaper.com/news/kalika-power-company-dividend/,negative,0.38588887453079224
"December 26, 2024 ",First Microfinance Laghubitta Conducting 15th AGM Today | To Approve 9.47 Percent Dividend,Stock Market,https://www.investopaper.com/news/first-microfinance-agm/,negative,0.37249112129211426
"December 26, 2024 ",Garima Capital Closing IPO of its First Mutual Fund Scheme ‘Garima Samriddhi Yojana’ from Today,Stock Market,https://www.investopaper.com/news/garima-samriddhi-yojana-ipo/,negative,0.36253172159194946
"December 29, 2024 ",NMB Sulav Investment-II Reports Fall in NAV in Mangsir,NEWS,https://www.investopaper.com/news/nmb-sulav-investment-ii-monthly-report/,positive,0.4263485074043274
"December 29, 2024 ",Mandakini Hydropower to Issue 1:1.25 Right Share | Appoints Global IME Capital as Issue and Sales Manager,Stock Market,https://www.investopaper.com/news/mandakini-hydropower-right/,negative,0.3619629144668579
"December 31, 2024 ",NLG Insurance Closing Issue of 62.56 Percent Right Share on Poush 16,Stock Market,https://www.investopaper.com/news/nlg-insurance-to-float-66-percent-right-share/,positive,0.37595459818840027
"January 1, 2025 ",11.50 Lakhs Tourist Arrived in Nepal in 2024,NEWS,https://www.investopaper.com/news/tourist-arrival-monthwise/,negative,0.34031978249549866
"January 1, 2025 ",Balephi Hydropower Closing 1:1 Right Share from Poush 17,Stock Market,https://www.investopaper.com/news/balephi-hydropower-right-issue/,negative,0.39113375544548035
"January 1, 2025 ",LIC Nepal Closing Issue of 88.45 Percent Right Share from Today,Stock Market,https://www.investopaper.com/news/lic-nepal-right-issue/,negative,0.3764890432357788
"January 2, 2025 ",111 MW Rasuwagadhi Hydropower Project Begins Commercial Electricity Generation,NEWS,https://www.investopaper.com/news/111-mw-rasuwagadhi-hydropower-project-connected-to-national-grid/,negative,0.358810156583786
"January 2, 2025 ",Price of Eggs Reach New Record High,NEWS,https://www.investopaper.com/news/price-of-eggs-in-nepal/,negative,0.39128977060317993
"January 2, 2025 ","RBB Merchant Banking to Issue 100,000,000 Units of ‘RBB Focus 40’",Stock Market,https://www.investopaper.com/news/rbb-focus-40-ipo/,negative,0.38080033659935
"January 3, 2025 ",7 Companies from Hotel & Tourism Sector to Issue IPO,Stock Market,https://www.investopaper.com/news/upcoming-ipos-from-hotel-tourism-sector/,positive,0.35240665078163147
"January 3, 2025 ",Kumari Bank to Skip Dividend from FY 2080/81,Stock Market,https://www.investopaper.com/news/kumari-bank-declares-dividend/,positive,0.4299992322921753
"January 3, 2025 ",43 Hydropower Companies in Pipeline to Issue IPO,Stock Market,https://www.investopaper.com/news/upcoming-hydropower-companies-ipo/,positive,0.3807215392589569
"January 5, 2025 ",Financial Management for 49.95 MW Dana Khola Hydropower Project Completed,NEWS,https://www.investopaper.com/news/dana-khola-hydropower-project/,positive,0.39350610971450806
"January 5, 2025 ",NIC Asia Laghubitta Not to Provide Any Dividend from FY 2080/81,Stock Market,https://www.investopaper.com/news/nic-asia-laghubitta-dividend/,positive,0.41747379302978516
"January 6, 2025 ",16 Manufacturing and Processing Companies in Process of Floating IPO,Stock Market,https://www.investopaper.com/news/manufacturing-and-processing-companies-ipo/,positive,0.3820796310901642
"January 7, 2025 ",‘Muktinath Mutual Fund 1’ Listed In NEPSE,Stock Market,https://www.investopaper.com/news/muktinath-mutual-fund-1-listed-in-nepse/,negative,0.36840134859085083
"January 7, 2025 ",Loan Financing for 102 MW Upper Marsyangdi A Hydroelectric Project Secured,NEWS,https://www.investopaper.com/news/upper-marsyangdi-a-hydroelectric-project-construction-status/,neutral,0.35937386751174927
"January 7, 2025 ",Jasmine Paints to Float IPO | Appoints Sanima Capital as Issue Manager,Stock Market,https://www.investopaper.com/news/jasmine-paints-ipo/,negative,0.3852483332157135
"January 8, 2025 ",Nepal’s Economy Projected to Grow by 3.4 Percent in Q1,NEWS,https://www.investopaper.com/news/nepal-economic-growth/,neutral,0.5008752942085266
"January 9, 2025 ",Mahuli Laghubitta to Skip Dividend from FY 2080/81,Stock Market,https://www.investopaper.com/news/mahuli-laghubitta-dividend/,negative,0.3905006945133209
"January 9, 2025 ",Samata Gharelu Laghubitta to Provide 5.26 Percent Dividend from FY 2080/81,Stock Market,https://www.investopaper.com/news/samata-gharelu-laghubitta-dividend/,negative,0.3925894498825073
"January 9, 2025 ",Chilime Hydropower to Construct 81 MW Budhi Gandaki Prok Khola Hydropower Project,NEWS,https://www.investopaper.com/news/budhi-gandaki-prok-khola-hydropower-project-construction-status/,negative,0.3597337305545807
"January 10, 2025 ",Sanima Mai Hydropower Conducting 13th AGM on Poush 28 | To Endorse 10.53 Percent Dividend,Stock Market,https://www.investopaper.com/news/sanima-mai-hydropower-declares-dividend-and-calls-for-agm/,neutral,0.3774336576461792
"January 10, 2025 ",National Identification Card Mandatory for Opening Bank Accounts: NRB,NEWS,https://www.investopaper.com/news/national-identification-card-mandatory-for-opening-bank-accounts-nrb/,positive,0.41465067863464355
"January 10, 2025 ",Nepal Investment Mega Bank to Skip Dividend from FY 2080/81,Stock Market,https://www.investopaper.com/news/nepal-investment-bank-dividend/,positive,0.44318264722824097
"January 12, 2025 ",Janautthan Samudayic Laghubitta to Skip Dividend from FY 2080/81,Stock Market,https://www.investopaper.com/news/janautthan-samudayik-laghubitta-dividend/,negative,0.40461573004722595
"January 12, 2025 ",Nepal Life Insurance Proposes 21.05 Percent Dividend,Stock Market,https://www.investopaper.com/news/nepal-life-insurance-dividend/,negative,0.3733416795730591
"January 12, 2025 ",Salt Trading Corporation Declares 10 Percent Dividend,Stock Market,https://www.investopaper.com/news/salt-trading-corporation-dividend/,negative,0.39450788497924805
"January 13, 2025 ",Citizen Investment Trust Conducting 30th AGM Today | To Endorse 13 Percent Dividend,Stock Market,https://www.investopaper.com/news/citizen-investment-trust-agm/,negative,0.38661858439445496
"January 15, 2025 ",Rastriya Krishi Company Nepal to Float IPO | Appoints Global IME Capital as Issue Manager,Stock Market,https://www.investopaper.com/news/rastriya-krishi-company-nepal-ipo/,negative,0.3797171413898468
"January 15, 2025 ",NIC Asia Bank Not to Provide Dividend from Last Fiscal Year,Stock Market,https://www.investopaper.com/news/nic-asia-bank-dividend/,positive,0.43306466937065125
"January 15, 2025 ",Nepal Bank to Skip Dividend from FY 2080/81,Stock Market,https://www.investopaper.com/news/nepal-bank-dividend/,positive,0.41583773493766785
"January 17, 2025 ",‘Small and Medium Enterprises’ to Trade in Separate Platform: SEBON,Stock Market,https://www.investopaper.com/news/small-and-medium-enterprises-to-trade-in-separate-platform-sebon/,positive,0.40984243154525757
"January 17, 2025 ",Financial Management for 900 MW Upper Karnali Hydropower Project Secured,NEWS,https://www.investopaper.com/news/financial-management-for-900-mw-upper-karnali-hydropower-project-secured/,positive,0.4005764424800873
"January 19, 2025 ",Bonus Shares of Sanima Reliance Life Insurance (SRLI) Listed in NEPSE,Stock Market,https://www.investopaper.com/news/listing-of-bonus-shares-in-nepse/,negative,0.36799177527427673
"January 19, 2025 ",Himalayan Life Insurance Proposes 14 Percent Bonus Share,Stock Market,https://www.investopaper.com/news/himalayan-life-insurance-dividend/,negative,0.40412959456443787
"January 19, 2025 ",IPO Allotment of Guardian Micro-Life Insurance Concluded [IPO Result !!!],Stock Market,https://www.investopaper.com/news/guardian-micro-life-insurance-ipo/,negative,0.35036253929138184
"January 20, 2025 ",8 National Level Development Banks Earn Rs. 259 Crores in 6 Months Period,Company,https://www.investopaper.com/news/top-10-national-level-development-banks/,neutral,0.38264772295951843
"January 20, 2025 ",Average Net Profit of 20 Commercial Banks Drops by 4.62 Percent,Company,https://www.investopaper.com/news/net-profit-of-commercial-banks-in-nepal/,positive,0.39819398522377014
"January 21, 2025 ",Non Performing Loans (NPL) of Banks Rises to 4.49 Percent,Company,https://www.investopaper.com/news/non-performing-loans-npl-of-commercial-banks-in-nepal/,neutral,0.48771578073501587
"January 24, 2025 ",Base Rate of Commercial Banks Drops to 6.74 Percent,Company,https://www.investopaper.com/news/base-rate-of-commercial-banks-of-nepal/,positive,0.4095676839351654
"January 26, 2025 ",Nepal Lube Oil to Issue 1:2 Right Share,Stock Market,https://www.investopaper.com/news/nepal-lube-oil-to-issue-12-right-share/,negative,0.3750722110271454
"January 26, 2025 ",ICFC Finance Closing Issue of “ICFC Finance Debenture 2088” on Magh 13,Stock Market,https://www.investopaper.com/news/icfc-finance-debenture-2088/,negative,0.37836411595344543
"January 27, 2025 ",FPO Shares of Mahuli Laghubitta Listed in Nepse,Stock Market,https://www.investopaper.com/news/fpo-shares-of-mahuli-laghubitta-listed-in-nepse/,negative,0.367989182472229
"January 27, 2025 ",Financial Management for 77.5 MW Ghunsa Khola Hydropower Project Completed,NEWS,https://www.investopaper.com/news/ghunsa-khola-hydropower-project/,positive,0.3931773900985718
"January 27, 2025 ",NRN Infrastructure & Development to Sell 1:1 Right Share | Appoints Nepal SBI Merchant Banking as Issue Manager,Stock Market,https://www.investopaper.com/news/nrn-infrastructure-development-to-sell-11-right-share/,negative,0.3854132890701294
"January 28, 2025 ",RBB Mutual Fund 1 (RMF1) Reports Net Asset Value (NAV) of Rs. 10.60,NEWS,https://www.investopaper.com/news/rbb-mutual-fund-1-monthly-report/,positive,0.3745846152305603
"January 28, 2025 ",RBB Mutual Fund 2 (RMF2) Posts Rs. 6.10 Crores in Gross Profit,Stock Market,https://www.investopaper.com/news/rbb-mutual-fund-2-monthly-report/,negative,0.38923880457878113
"January 28, 2025 ",Nabil Flexi Cap Fund Reports Decline in NAV in Poush,NEWS,https://www.investopaper.com/news/nabil-flexi-cap-fund-monthly-report/,positive,0.39955615997314453
"January 30, 2025 ",Sanima Capital to Launch ‘Sanima Equity Fund II’ | To Issue 1 Crore Units of the Scheme [IPO],Stock Market,https://www.investopaper.com/news/sanima-equity-fund-ii-ipo/,negative,0.35955679416656494
"January 31, 2025 ",City Hotel to Sell 1:0.8 Right Share | Appoints Prabhu Capital as Issue Manager,Stock Market,https://www.investopaper.com/news/city-hotel-to-sell-10-8-right-share/,negative,0.377566933631897
"January 31, 2025 ",Shikhar Insurance Proposes 10.5263 Percent Dividend,Stock Market,https://www.investopaper.com/news/shikhar-insurance-dividend/,negative,0.38199007511138916
"February 2, 2025 ",Debt Financing of Rs. 10.5 Billion Secured for 90-MW Marsyangdi Semi-Reservoir Hydropower Project,NEWS,https://www.investopaper.com/news/90-mw-marsyangdi-semi-reservoir-hydropower-project/,neutral,0.4515296518802643
"February 3, 2025 ",Public Issue Worth Rs. 16.81 Billion Approved in FY 2024/25,Stock Market,https://www.investopaper.com/news/public-issue-approval-sebon/,negative,0.3776935040950775
"February 3, 2025 ",Remittance Worth Rs. 763 Billion Received in 6 Months,NEWS,https://www.investopaper.com/news/remittance-in-nepal-current-data/,positive,0.35886454582214355
"February 3, 2025 ",Balance of Payments (BOP) Remains at Surplus of Rs. 249.26 Billion,NEWS,https://www.investopaper.com/news/balance-of-payments-bop-of-nepal/,positive,0.41932129859924316
"February 3, 2025 ",Inflation at 5.41 Percent,most read,https://www.investopaper.com/news/inflation-in-nepal/,positive,0.41484135389328003
"February 3, 2025 ",Foreign Exchange Reserves Increases by 13.5 Percent | Trade Deficit Widens 4.4 Percent,NEWS,https://www.investopaper.com/news/foreign-exchange-reserves-in-nepal/,neutral,0.45575717091560364
"February 4, 2025 ",Lumbini Ceramics Limited to Float IPO | Appoints Nabil Investment Banking as Issue Manager,Stock Market,https://www.investopaper.com/news/lumbini-ceramics-ipo/,negative,0.3908253312110901
"February 4, 2025 ",Siddhartha Premier Insurance Proposes 30 Percent Dividend,Stock Market,https://www.investopaper.com/news/siddhartha-insurance-dividend/,negative,0.38567912578582764
"February 5, 2025 ",Laxmi Laghubitta Posts Net Profit of Rs. 1.75 Crores [Q2 Report],Company,https://www.investopaper.com/news/laxmi-laghubitta-second-quarter-report/,negative,0.36620351672172546
"February 5, 2025 ",Swetganga Hydropower and Construction Reports Net Profit of Rs. 10.25 Crores [Q2 Report],Company,https://www.investopaper.com/news/swetganga-hydropower-and-construction-second-quarterly-report/,negative,0.3765571713447571
"February 6, 2025 ",82 MW Lower Solu Khola Hydropower project Reports 95 Percent Physical Progress,N/A,https://www.investopaper.com/news/82-mw-lower-solu-khola-hydropower-project-reports-95-percent-physical-progress/,negative,0.39562246203422546
"February 6, 2025 ",Vijaya Laghubitta Reports Rise In Net Profit | EPS at Rs. 18.91 [Q2 Report],Company,https://www.investopaper.com/news/vijaya-laghubitta-second-quarterly-report/,neutral,0.47889891266822815
"February 6, 2025 ",Meromicrofinance Laghubitta Posts Net Profit of Rs. 7.95 Crores [Q2 Report],Company,https://www.investopaper.com/news/meromicrofinance-laghubitta-second-quarterly-report/,negative,0.37352246046066284
"February 6, 2025 ",IGI Prudential Insurance to Provide 9.7368 Percent Dividend from FY 2080/81,Stock Market,https://www.investopaper.com/news/ime-general-insurance-dividend/,negative,0.38423579931259155
"February 7, 2025 ",US Dollar at New All-Time High,GLOBAL NEWS,https://www.investopaper.com/news/dollar-exchange-rate-at-all-time-high/,neutral,0.3882307708263397
"February 7, 2025 ",IPO Shares of Guardian Micro Life Insurance Listed in Nepse,Stock Market,https://www.investopaper.com/news/ipo-shares-of-guardian-micro-life-insurance-listed-in-nepse/,negative,0.3652823567390442
"February 7, 2025 ",Sanima Middle Tamor Hydropower Reports Net Profit of Rs. 27.16 Crores in 6 Months [Q2 Report],Company,https://www.investopaper.com/news/sanima-middle-tamor-hydropower-second-quarterly-report/,negative,0.38406845927238464
"February 7, 2025 ",Sahas Urja Posts Net Profit of Rs. 70.98 Crores [Q2 Report],Stock Market,https://www.investopaper.com/news/sahas-urja-limited-second-quarterly-report/,negative,0.3725544214248657
"February 7, 2025 ",Sanima GIC Insurance Proposes 7.8947 Percent Dividend,Stock Market,https://www.investopaper.com/news/sanima-gic-insurance-dividend/,negative,0.3800617754459381
"February 7, 2025 ",Sana Kisan Bikas Laghubitta Posts Profit of Rs. 51.77 Crores | Net Profit Grows by 17 Percent [Q2 Report],Company,https://www.investopaper.com/news/sana-kisan-laghubitta-second-quarter-report/,neutral,0.4570695757865906
"February 9, 2025 ",4.6 MW Super Machha Khola Hydropower Project Secures Loan Financing from Rastriya Banijya Bank,N/A,https://www.investopaper.com/news/4-6-mw-super-machha-khola-hydropower-project-secures-loan-financing-from-rastriya-banijya-bank/,neutral,0.4700411856174469
"February 9, 2025 ",Nyadi Hydropower Posts Net Loss of Rs. 0.86 Crores in 6 Months [Q2 Report],Company,https://www.investopaper.com/news/nyadi-hydropower-second-quarterly-report/,positive,0.4191969931125641
"February 9, 2025 ",Nepal Life Insurance Earns Rs. 46.81 Crores In 6 Months [Q2 Report],Company,https://www.investopaper.com/news/nepal-life-insurance-second-quarterly-report/,negative,0.3686544895172119
"February 9, 2025 ",Api Power Company Reports Sharp Rise in Net Profit [Q2 Report],Company,https://www.investopaper.com/news/api-power-company-second-quarterly-report/,neutral,0.4601880609989166
"February 10, 2025 ",Nepal Life Insurance Organizing 25th AGM Today | To Distribute 21.05 Percent Dividend,Stock Market,https://www.investopaper.com/news/nepal-life-insurance-agm/,neutral,0.38357943296432495
"February 10, 2025 ",National Laghubitta Reports 106 Percent Growth in Profit [Q2 Report],Company,https://www.investopaper.com/news/national-microfinance-second-quarter-report/,neutral,0.4881829023361206
"February 10, 2025 ",Arun Kabeli Power Reports Net Profit of Rs. 5.89 Crores in 6 Months [Q2 Report],Company,https://www.investopaper.com/news/arun-kabeli-power-second-quarterly-report/,negative,0.37661340832710266
"February 11, 2025 ",Butwal Power Company Posts Rs. 19.38 Crores in Net Profit [Q2 Report],Company,https://www.investopaper.com/news/butwal-power-company-second-quarter-report/,negative,0.3907569348812103
"February 11, 2025 ",Shrijanshil Laghubitta Reports Annualized EPS of Rs. 34.38 [Q2 Report],Company,https://www.investopaper.com/news/shrijanshil-laghubitta-second-quarterly-report/,negative,0.3747745752334595
"February 11, 2025 ",Ngadi Group Power (NGPL) Closing Issue of 1:1 Right Share on Magh 29,Stock Market,https://www.investopaper.com/news/ngadi-group-power-to-float-11-right-share/,negative,0.3866088092327118
"February 11, 2025 ",Nirdhan Utthan Laghubitta Reports 433 Percent Rise in Net Profit [Q2 Report],NEWS,https://www.investopaper.com/news/nirdhan-utthan-laghubitta-second-quarterly-report/,neutral,0.5050783157348633
"February 12, 2025 ",IME Life Insurance to Provide 21.05 Percent Dividend,Stock Market,https://www.investopaper.com/news/ime-life-insurance-dividend/,negative,0.3671068251132965
"February 12, 2025 ",Himalayan Everest Insurance Declares 8.75 Percent Dividend,Stock Market,https://www.investopaper.com/news/himalayan-everest-insurance-dividend/,negative,0.37189921736717224
"February 16, 2025 ","Petroleum Price Update: Price of Petrol Hikes, Diesel & Kerosene Falls",NEWS,https://www.investopaper.com/news/price-of-petrol-diesel-kerosene-in-nepal/,positive,0.38343968987464905
"February 16, 2025 ","WEAN Nepal Laghubitta to Sell 51,293 Shares In FPO | SEBON Gives Approval",Stock Market,https://www.investopaper.com/news/wean-nepal-laghubitta-fpo/,positive,0.38126417994499207
"February 18, 2025 ",Bishal Bazar Company Remains Most Valued Company in NEPSE,Nepse & Others,https://www.investopaper.com/news/top-10-companies-of-nepal-by-market-capitalization/,neutral,0.38628700375556946
"February 18, 2025 ",Shares of 12 Companies Listed in NEPSE in Magh,Stock Market,https://www.investopaper.com/news/shares-listing-monthwise/,negative,0.3614353835582733
"February 20, 2025 ",NMB Capital Closing Issue of “NMB Hybrid Fund L-II” from Falgun 8,Stock Market,https://www.investopaper.com/news/nmb-hybrid-fund-l-2-ipo/,negative,0.3780423402786255
"February 20, 2025 ",Neco Insurance Issuing 25 Percent Right Share from Falgun 8,Stock Market,https://www.investopaper.com/news/neco-insurance-to-float-25-percent-right-share/,negative,0.38249319791793823
"February 20, 2025 ",Upper Hewakhola Hydropower Company to Float 100 Percent Right Share,Stock Market,https://www.investopaper.com/news/upper-hewakhola-hydropower-company-right-share/,negative,0.36859196424484253
